,Customer_ID,snapshot_date,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Age,Occupation
4733,CUS_0x8da9,2023-09-01,111,63,-148,216,55,91,98,166,162,88,170,64,13,32,149,199,199,7,219,-38,50787.69,4209.3076,6,7,18.0,9.0,"Mortgage Loan, Mortgage Loan, Not Specified, Debt Consolidation Loan, Not Specified, Mortgage Loan, Credit-Builder Loan, Payday Loan, and Payday Loan",47,21,23.44,10.0,Bad,3261.13,29.36251,6,Yes,314.22052,46.052246,High_spent_Large_value_payments,300.65796,29,Developer
4734,CUS_0x8e53,2023-09-01,235,180,144,197,-5,-6,115,-79,62,181,142,124,186,79,364,300,105,148,158,-15,21145.596,1604.1329,2,7,4.0,1.0,Mortgage Loan,8,7,8.14,1.0,Unknown,969.19,36.30944,18,No,12.667794,10000.0,High_spent_Small_value_payments,303.448,36,Media_Manager
4735,CUS_0x8e7f,2023-09-01,122,-45,81,190,9,129,32,-24,133,-46,167,164,27,144,135,109,86,193,-133,53,47119.29,3637.6074,7,5,24.0,6.0,"Debt Consolidation Loan, Mortgage Loan, Auto Loan, Personal Loan, Personal Loan, and Debt Consolidation Loan",22,26,4.06,15.0,Bad,2773.96,38.65279,13,Yes,29519.0,150.29143,High_spent_Medium_value_payments,282.0658,31,Lawyer
4736,CUS_0x8f59,2023-09-01,183,87,65,201,278,46,50,234,32,-53,21,334,-62,-108,97,254,-20,35,293,75,24577.48,2055.1233,5,5,18.0,6.0,"Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, and Debt Consolidation Loan",23,12,11.91,10.0,Unknown,844.54,28.359816,14,Yes,95.53849,232.07198,Unknown,167.90187,36,Mechanic
4737,CUS_0x8f9a,2023-09-01,11,66,197,148,158,102,-74,21,21,-63,76,45,278,299,-3,142,122,19,184,-79,95529.28,8151.7734,8,6,12.0,6.0,"Debt Consolidation Loan, Not Specified, Payday Loan, Auto Loan, Personal Loan, and Home Equity Loan",9,19,15.4,5.0,Standard,283.39,25.496677,16,Yes,330.85712,487.5999,High_spent_Small_value_payments,256.7203,22,Doctor
4738,CUS_0x8fa7,2023-09-01,132,277,110,54,182,134,160,87,191,-92,90,105,195,155,153,93,57,113,-121,107,20024.17,1544.6808,4,5,10.0,4.0,"Home Equity Loan, Student Loan, Student Loan, and Personal Loan",16,16,13.93,12.0,Standard,698.93,39.79728,8,NM,35.90347,144.73117,Low_spent_Medium_value_payments,253.83344,29,Mechanic
4739,CUS_0x8fac,2023-09-01,220,88,52,20,110,144,19,38,113,30,-6,-68,95,217,-49,57,12,146,18,-141,103026.8,8754.566,7,6,16.0,6.0,"Debt Consolidation Loan, Mortgage Loan, Auto Loan, Not Specified, Home Equity Loan, and Not Specified",20,18,11.75,8.0,Unknown,253.63,31.466333,8,NM,414.1968,137.31058,High_spent_Medium_value_payments,573.9493,28,Doctor
4740,CUS_0x902d,2023-09-01,164,181,155,135,184,52,83,70,52,242,122,127,55,221,166,187,179,157,-52,77,117680.84,10057.736,5,5,10.0,2.0,"Debt Consolidation Loan, and Auto Loan",23,17,15.32,0.0,Standard,240.52,41.04985,18,Yes,183.45259,359.16986,High_spent_Medium_value_payments,713.1512,30,Architect
4741,CUS_0x904,2023-09-01,-45,14,139,144,244,112,235,56,-19,26,184,-16,296,166,104,180,70,50,-12,103,35926.76,2802.8967,10,7,28.0,6.0,"Payday Loan, Credit-Builder Loan, Payday Loan, Auto Loan, Student Loan, and Home Equity Loan",30,8,16.29,13.0,Unknown,1691.59,25.834446,11,Yes,168.35136,116.59518,High_spent_Medium_value_payments,245.34312,19,Architect
4742,CUS_0x906a,2023-09-01,93,138,-18,-28,93,158,51,-152,170,61,187,63,194,-49,133,-74,164,-97,180,42,34978.29,3004.8574,3,6,13.0,4.0,"Payday Loan, Student Loan, Debt Consolidation Loan, and Student Loan",10,13,15.4,6.0,Standard,1219.82,29.766508,16,NM,79.50246,328.0402,Unknown,182.94308,37,Lawyer
4743,CUS_0x90d7,2023-09-01,229,87,199,108,210,137,31,158,-25,172,30,126,118,324,13,-14,-62,176,-186,17,76941.6,6540.8,6,4,17.0,6.0,"Mortgage Loan, Auto Loan, Home Equity Loan, Home Equity Loan, Personal Loan, and Auto Loan",13,17,14.13,8.0,Unknown,23.0,39.380962,20,Yes,203.9809,57.35014,Unknown,632.74896,22,Mechanic
4744,CUS_0x9185,2023-09-01,-25,-56,14,206,146,190,197,84,40,81,168,123,137,96,212,-19,-59,28,164,119,48101.13,3798.9497,7,8,30.0,9.0,"Home Equity Loan, Credit-Builder Loan, Personal Loan, Not Specified, Credit-Builder Loan, Personal Loan, Mortgage Loan, Not Specified, and Student Loan",45,19,27.14,12.0,Bad,4416.68,22.775757,6,Yes,315.07376,270.27664,Low_spent_Large_value_payments,148.67004,31,Others
4745,CUS_0x91c8,2023-09-01,93,191,79,140,62,107,-54,240,77,202,121,-6,48,141,42,271,111,106,142,125,15710.555,1290.2129,4,5,19.0,4.0,"Payday Loan, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",21,2956,2.58,1.0,Standard,442.17,27.640396,24,No,26.492123,48.46324,Low_spent_Large_value_payments,324.06592,23,Mechanic
4746,CUS_0x9228,2023-09-01,136,-23,47,103,-107,51,111,170,159,271,-17,135,77,-40,204,51,-60,238,11,-78,75004.05,6416.3374,3,3,8.0,3.0,"Debt Consolidation Loan, Credit-Builder Loan, and Student Loan",30,9,17.36,9.0,Unknown,199.04,26.045444,9,Yes,161.49968,251.86534,Low_spent_Medium_value_payments,508.26874,39,Developer
4747,CUS_0x92d2,2023-09-01,-42,-98,-29,-11,-34,-126,-63,58,210,194,211,69,101,192,200,130,132,165,53,187,99161.82,8055.485,3,6,8.0,0.0,Unknown,7,9,1.83,3.0,Good,1159.42,41.14768,26,No,0.0,408.97308,Low_spent_Large_value_payments,666.5754,20,Musician
4748,CUS_0x92d5,2023-09-01,-3,279,129,-18,-74,120,147,139,171,201,196,173,48,181,47,141,142,155,-20,-77,19590.31,1408.5259,3,7,14.0,2.0,"Home Equity Loan, and Payday Loan",10,11,18.24,4.0,Standard,1131.45,25.538498,19,NM,31.474949,73.72688,Unknown,325.65076,36,Doctor
4749,CUS_0x9414,2023-09-01,202,146,4,332,222,217,136,52,30,98,196,170,46,47,255,184,303,195,126,112,53354.85,4633.2373,8,10,24.0,4.0,"Mortgage Loan, Mortgage Loan, Payday Loan, and Credit-Builder Loan",20,16,13.22,11.0,Bad,1966.12,32.443237,16,Yes,162.25186,546.0371,Low_spent_Small_value_payments,45.03477,42,Others
4750,CUS_0x9449,2023-09-01,388,121,133,252,187,73,142,115,29,257,154,259,119,-55,194,-28,43,1,242,244,16857.295,1056.5223,0,5,12.0,3.0,"Not Specified, Not Specified, and Payday Loan",26,8,4.23,1.0,Good,741.75,33.208317,22,No,94.86174,35.228443,Low_spent_Large_value_payments,317.33948,55,Manager
4751,CUS_0x9506,2023-09-01,56,116,91,-18,18,1,94,26,132,64,28,20,100,99,191,121,-51,99,134,102,95713.28,7809.1064,5,5,20.0,4.0,"Not Specified, Auto Loan, Mortgage Loan, and Payday Loan",28,7,13.36,7.0,Unknown,566.86,30.70598,16,Yes,215.5208,247.7407,Low_spent_Medium_value_payments,597.6492,38,Lawyer
4752,CUS_0x9650,2023-09-01,-9,76,254,65,36,205,69,92,136,39,94,204,-97,285,-8,18,266,41,16,50,16827.645,1419.8265,7,4,6.0,1.0,Mortgage Loan,21,11,15.34,12.0,Standard,626.14,28.494244,19,Yes,73.76577,97.64164,High_spent_Small_value_payments,303.70023,23,Accountant
4753,CUS_0x9884,2023-09-01,91,126,203,12,106,91,257,-43,119,209,207,-47,53,158,214,99,128,34,68,49,56313.96,4860.83,4,5,8.0,2.0,"Mortgage Loan, and Debt Consolidation Loan",9,9,7.88,1.0,Good,1333.22,34.328148,28,No,75.00222,46.486916,High_spent_Large_value_payments,604.5939,40,Manager
4754,CUS_0x998f,2023-09-01,10,243,126,-85,-61,194,232,16,169,159,113,250,31,168,42,39,-66,-77,100,99,42904.26,3833.355,0,4,6.0,0.0,Unknown,10,4,7.62,1.0,Good,205.79,27.826595,16,No,0.0,273.57614,Low_spent_Medium_value_payments,389.75934,38,Engineer
4755,CUS_0x9a58,2023-09-01,26,103,112,268,-131,-24,126,5,150,340,17,86,111,188,-1,118,-30,203,85,169,48411.24,4306.27,8,3,3.0,4.0,"Mortgage Loan, Home Equity Loan, Home Equity Loan, and Mortgage Loan",17,11,4.04,3.0,Good,821.27,31.093777,18,No,82.22147,326.5092,Low_spent_Medium_value_payments,301.89633,47,Mechanic
4756,CUS_0x9b3c,2023-09-01,-7,-15,217,57,69,199,119,-78,144,306,118,131,-30,29,16,72,75,218,158,170,81842.28,6810.19,10,9,25.0,9.0,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",20,16,16.25,11.0,Bad,3053.16,30.56175,0,NM,574.0658,79.38081,High_spent_Large_value_payments,267.5724,43,Lawyer
4757,CUS_0x9b4b,2023-09-01,79,87,66,70,-77,130,143,2,48,135,243,215,268,-23,-31,243,68,101,88,153,17353656.0,1597.4175,0,3,7.0,1.0,Credit-Builder Loan,14,10,5.17,6.0,Good,116.3,39.419823,32,No,11.768268,88.58496,Low_spent_Medium_value_payments,339.38852,35,Engineer
4758,CUS_0x9bb0,2023-09-01,283,-22,5,220,15,203,43,79,84,147,8,121,9,232,79,99,150,97,121,39,66120.99,5665.0825,1197,4,20.0,2.0,"Auto Loan, and Mortgage Loan",14,14,5.65,0.0,Standard,553.15,33.36276,18,NM,95.3581,126.11842,High_spent_Medium_value_payments,652.28687,48,Developer
4759,CUS_0x9c08,2023-09-01,118,65,170,90,38,46,248,-85,128,174,-81,134,159,65,-141,-23,1,244,37,-24,139582.6,11353.884,4,7,4.0,3.0,"Personal Loan, Credit-Builder Loan, and Auto Loan",4,8,4.64,7.0,Good,1102.14,36.45484,17,No,300.0761,342.2615,High_spent_Medium_value_payments,743.0507,31,Developer
4760,CUS_0x9c3a,2023-09-01,114,161,57,53,48,143,22,220,91,210,121,259,-40,60,78,-19,-4,80,111,-242,18221.965,1171.5669,3,7,17.0,3.0,"Student Loan, Debt Consolidation Loan, and Personal Loan",16,12,12.25,0.0,Unknown,1218.29,30.86754,19,Yes,101.64547,95.07073,Low_spent_Medium_value_payments,283.96368,39,Lawyer
4761,CUS_0x9c85,2023-09-01,192,-48,26,84,200,152,-33,282,206,121,17,161,150,82,78,89,-69,-7,132,299,110607.09,8997.258,4,4,2.0,3.0,"Home Equity Loan, Debt Consolidation Loan, and Auto Loan",2,9,4.26,6.0,Good,1174.05,38.706787,22,No,154.82414,354.45825,High_spent_Small_value_payments,650.44336,46,Accountant
4762,CUS_0x9cc,2023-09-01,131,157,68,32,142,66,136,95,97,161,267,78,132,49,-7,208,84,135,146,76,40290.47,3617.539,5,5,5.0,4.0,"Home Equity Loan, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",11,9,3.93,7.0,Unknown,337.75,25.548464,21,No,74.087585,313.18823,Low_spent_Large_value_payments,244.47812,42,Doctor
4763,CUS_0x9cd7,2023-09-01,249,200,213,155,71,65,134,48,171,222,149,-14,190,215,80,77,184,263,30,111,62892.92,5461.0767,7,6,33.0,5.0,"Not Specified, Student Loan, Home Equity Loan, Debt Consolidation Loan, and Payday Loan",29,15,3.58,17.0,Bad,2432.07,25.759914,18,Yes,211.79646,184.82018,High_spent_Medium_value_payments,399.49103,20,Others
4764,CUS_0x9ce2,2023-09-01,-35,7,87,119,67,-42,224,115,159,163,331,35,317,101,78,37,68,171,55,21,83491.35,7191.6123,8,7,16.0,0.0,Unknown,14,9,13.33,6.0,Standard,1057.71,38.841827,12,Yes,0.0,564.1796,Low_spent_Large_value_payments,424.98166,40,Doctor
4765,CUS_0x9d91,2023-09-01,244,165,144,111,-17,95,79,262,113,234,41,31,3,134,61,137,192,75,110,19,20975.94,1321.6368,10,10,26.0,8.0,"Debt Consolidation Loan, Auto Loan, Student Loan, Not Specified, Auto Loan, Student Loan, Personal Loan, and Home Equity Loan",45,18,16.83,10.0,Bad,4787.13,33.3907,9,Yes,255.16243,177.32994,Low_spent_Small_value_payments,166.06529,39,Media_Manager
4766,CUS_0x9dec,2023-09-01,140,333,109,225,74,30,41,263,253,61,108,142,-23,83,195,89,115,144,51,-14,26282.47,2125.2058,7,5,17.0,2.0,"Credit-Builder Loan, and Student Loan",23,16,4.68,4.0,Standard,1007.91,32.14416,17,No,23.40929,79.270226,Unknown,379.84106,39,Developer
4767,CUS_0x9df7,2023-09-01,108,-90,47,106,131,66,74,152,36,56,256,-1,31,195,135,138,-2,76,232,86,128919.96,10511.33,0,3,10.0,3.0,"Personal Loan, Personal Loan, and Home Equity Loan",15,12,5.9,3.0,Unknown,579.15,28.150534,27,No,211.66336,76.475685,High_spent_Large_value_payments,1002.99396,41,Writer
4768,CUS_0x9df8,2023-09-01,32,127,-168,218,138,55,144,142,146,27,34,-4,320,102,132,-42,-28,192,104,200,94330.83,8076.9023,3,4,9.0,6.0,"Not Specified, Mortgage Loan, Payday Loan, Auto Loan, Payday Loan, and Not Specified",9,14,18.93,7.0,Standard,185.98,30.243118,18,NM,60919.0,389.25015,High_spent_Small_value_payments,434.49435,45,Manager
4769,CUS_0x9e1a,2023-09-01,166,78,77,86,-31,72,209,188,77,34,234,115,193,133,85,286,190,218,143,286,16792.324,1292.3605,1,4,5.0,3.0,"Mortgage Loan, Credit-Builder Loan, and Not Specified",6,0,3.33,5.0,Good,161.57,38.401184,28,No,29.147963,39.716824,High_spent_Medium_value_payments,310.37125,53,Teacher
4770,CUS_0x9e76,2023-09-01,29,178,37,-10,1,-19,247,75,12,103,37,250,86,6,40,198,74,17,97,43,35836.84,2755.2314,4,6,18.0,3.0,"Auto Loan, Credit-Builder Loan, and Auto Loan",13,17,3.66,4.0,Standard,1004.66,37.77665,31,No,161.07849,41.68895,High_spent_Medium_value_payments,443.9447,33,Media_Manager
4771,CUS_0x9ec2,2023-09-01,6,133,20,68,281,214,90,51,76,22,297,96,57,143,152,-10,109,-27,221,105,173126.12,14289.177,3,147,2.0,2.0,"Home Equity Loan, and Home Equity Loan",8,5,9.92,1.0,Good,292.25,40.43821,29,No,250.66507,627.7928,Low_spent_Medium_value_payments,830.4598,39,Lawyer
4772,CUS_0x9ee4,2023-09-01,116,-25,142,345,-55,115,16,182,346,196,98,9,80,181,305,15,25,174,174,-9,102745.4,8615.116,3,4,11.0,0.0,Unknown,13,15,3.8,4.0,Good,465.88,32.50295,16,No,0.0,559.14215,Low_spent_Large_value_payments,572.3695,51,Manager
4773,CUS_0x9f8d,2023-09-01,196,50,131,3,89,58,0,158,1,132,77,184,213,181,234,-43,306,151,62,-83,20120.38,1410.6984,8,6,26.0,7.0,"Auto Loan, Payday Loan, Student Loan, Credit-Builder Loan, Personal Loan, Personal Loan, and Not Specified",28,16,8.87,9.0,Bad,2734.91,24.619232,2,Yes,62.49858,39.05203,Unknown,319.51923,35,Writer
4774,CUS_0xa011,2023-09-01,173,219,160,53,59,131,204,275,269,165,156,233,11,144,97,-11,-25,111,183,148,31408.15,2609.346,5,3,18.0,2.0,"Mortgage Loan, and Personal Loan",6,19,19.13,12.0,Unknown,1408.66,22.195229,20,Yes,30.791883,245.90863,Low_spent_Small_value_payments,274.23407,20,Developer
4775,CUS_0xa12e,2023-09-01,-117,194,69,72,25,126,229,166,-18,164,-42,145,52,-72,299,76,141,198,140,132,17682.035,1343.5029,7,3,7.0,3.0,"Not Specified, Student Loan, and Home Equity Loan",6,19,14.23,7.0,Unknown,972.53,34.04498,22,NM,38.81692,90.81718,Low_spent_Small_value_payments,294.7162,39,Media_Manager
4776,CUS_0xa17a,2023-09-01,168,294,29,184,28,150,174,227,190,196,-17,64,245,140,306,207,199,136,48,81,173569.2,14672.1,1,5,11.0,2.0,"Home Equity Loan, and Debt Consolidation Loan",11,1,5.34,1319.0,Good,190.4,46.97923,30,No,206.2468,110.70794,High_spent_Large_value_payments,1390.2552,29,Entrepreneur
4777,CUS_0xa1df,2023-09-01,26,142,205,81,140,195,56,143,284,-69,123,-41,81,44,75,362,244,29,86,-83,135049.84,11162.153,3,5,11.0,0.0,Unknown,13,6,8.07,2.0,Good,850.02,30.336739,32,No,0.0,560.0626,Low_spent_Small_value_payments,846.1527,47,Others
4778,CUS_0xa1ea,2023-09-01,132,-46,117,107,161,236,168,187,23,45,270,-18,-71,190,187,56,30,307,87,81,134316.2,11429.017,8,3,11.0,0.0,Unknown,21,16,16.5,4.0,Unknown,1383.6,35.348564,20,Yes,0.0,383.03006,High_spent_Medium_value_payments,1009.8716,42,Architect
4779,CUS_0xa1f4,2023-09-01,-92,200,275,104,44,115,-25,65,78,-9,125,194,31,176,-103,81,170,84,289,101,15054.47,1458.5392,10,9,20.0,6.0,"Auto Loan, Home Equity Loan, Student Loan, Student Loan, Personal Loan, and Student Loan",17,21,1.05,7.0,Bad,1539.61,29.398436,16,Yes,68.26366,113.93549,Low_spent_Large_value_payments,233.65477,21,Mechanic
4780,CUS_0xa3a1,2023-09-01,248,167,332,87,-23,84,-20,49,107,-2,-156,260,242,127,77,204,8,47,27,333,31757.98,2868.4983,6,8,23.0,9.0,"Payday Loan, Auto Loan, Auto Loan, Personal Loan, Not Specified, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, and Student Loan",43,22,24.05,10.0,Bad,4679.1,36.690426,5,Yes,133.90279,135.1164,Unknown,297.83063,26,Others
4781,CUS_0xa3ff,2023-09-01,-51,-61,242,135,110,-130,146,155,143,125,-18,160,132,100,71,136,139,69,-58,71,16888.404,1564.3671,6,6,16.0,1.0,Debt Consolidation Loan,29,14,11.17,0.0,Standard,724.57,37.26374,25,No,8.157936,23.566158,High_spent_Medium_value_payments,374.71262,19,Teacher
4782,CUS_0xa4ae,2023-09-01,129,32,-21,270,61,210,272,186,-46,293,157,136,143,25,159,204,130,27,130,117,13315.2,1307.6,8,5,16.0,0.0,Unknown,13,12,7.84,7.0,Unknown,1233.74,31.076466,18,No,0.0,27.095465,High_spent_Large_value_payments,343.66452,38,Journalist
4783,CUS_0xa66d,2023-09-01,44,183,173,139,157,23,217,-62,33,262,-70,-19,245,50,85,102,266,113,249,89,18743.8,1550.9833,4,284,24.0,3.0,"Home Equity Loan, Debt Consolidation Loan, and Mortgage Loan",7,15,13.24,6.0,Unknown,2019.55,29.86848,11,Yes,44.763523,82.12982,Low_spent_Small_value_payments,318.205,22,Scientist
4784,CUS_0xa778,2023-09-01,141,272,19,82,185,76,211,192,33,233,-11,67,68,75,-155,33,126,90,-170,44,17791.55,1587.6292,10,6,34.0,8.0,"Not Specified, Personal Loan, Not Specified, Student Loan, Mortgage Loan, Not Specified, Student Loan, and Student Loan",32,15,9.12,11.0,Bad,1682.62,33.41208,11,Yes,116.52718,54.496334,High_spent_Medium_value_payments,237.7394,34,Journalist
4785,CUS_0xa79d,2023-09-01,121,199,126,1,37,281,24,29,90,231,-3,332,-10,40,116,21,-86,-60,23,-14,18759.61,1455.3008,8,6,34.0,9.0,"Home Equity Loan, Mortgage Loan, Personal Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Not Specified",32,18,29.97,10.0,Bad,4983.86,38.564884,1,Yes,87.18814,129.6384,Unknown,208.70354,45,Media_Manager
4786,CUS_0xa7b5,2023-09-01,39,5,44,188,74,349,-3,225,72,21,215,115,239,141,-64,226,37,79,-3,92,52754.28,4205.19,9,6,27.0,6.0,"Auto Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, and Mortgage Loan",49,19,8.33,11.0,Bad,1624.09,32.509712,15,Yes,142.91519,72.013626,High_spent_Medium_value_payments,455.59018,41,Engineer
4787,CUS_0xa80,2023-09-01,17,21,152,123,120,-5,87,83,321,50,130,159,247,47,13,-20,216,66,89,210,17938268.0,1319.8258,7,4,10.0,7.0,"Not Specified, Credit-Builder Loan, Student Loan, Home Equity Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,19,7.07,6.0,Standard,119.94,27.587864,10,Yes,64.3245,130.60909,Low_spent_Medium_value_payments,217.049,46,Accountant
4788,CUS_0xa877,2023-09-01,168,93,118,289,131,-18,134,-151,201,128,93,41,-4,20,78,44,189,30,-37,-76,18167.414,1503.9513,1,7,5.0,3.0,"Debt Consolidation Loan, Student Loan, and Debt Consolidation Loan",10,3,5.99,4.0,Good,718.95,23.890194,32,No,24.44118,88.25618,Low_spent_Large_value_payments,307.69775,55,Manager
4789,CUS_0xaa0a,2023-09-01,232,95,-56,70,132,118,149,146,224,202,154,6,-9,170,178,117,-59,30,-43,112,8770.725,851.89374,5,5,7.0,4.0,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, and Payday Loan",20,11,8.77,6.0,Unknown,1609.69,36.846996,12,Yes,23.119028,31.287287,High_spent_Medium_value_payments,280.78305,46,Manager
4790,CUS_0xaa3b,2023-09-01,-39,46,65,-38,-33,247,156,163,155,26,-57,84,161,31,193,183,42,154,56,130,31892.18,2932.6816,5,3,20.0,2.0,"Credit-Builder Loan, and Auto Loan",21,21,4.14,5.0,Standard,507.01,24.8006,32,No,38.144028,39.7659,High_spent_Medium_value_payments,432.90228,36,Accountant
4791,CUS_0xaa74,2023-09-01,-15,314,70,242,189,-35,-167,182,48,36,-106,141,-6,114,216,48,74,109,141,162,24418.33,2304.8608,6,6,10.0,2.0,"Personal Loan, and Not Specified",27,13,16.92,6.0,Standard,726.39,25.092817,25,Yes,27.864283,139.58371,Low_spent_Medium_value_payments,343.0381,27,Others
4792,CUS_0xaa7c,2023-09-01,201,172,231,80,200,71,61,-48,168,81,223,378,22,291,176,6,64,15,55,190,22434.16,2166.5134,7,7,8.0,3.0,"Not Specified, Mortgage Loan, and Mortgage Loan",29,19,18.67,7.0,Standard,273.11,27.893173,23,Yes,30.068039,139.71457,High_spent_Small_value_payments,306.8687,31,Doctor
4793,CUS_0xac08,2023-09-01,86,113,147,156,42,48,349,29,58,112,135,4,382,83,144,41,8,177,111,91,19068.01,1413.0009,7,1155,31.0,7.0,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Home Equity Loan, Home Equity Loan, and Mortgage Loan",13,8,19.0,5.0,Unknown,1575.5,29.129992,20,Yes,57.15392,92.4943,Low_spent_Small_value_payments,281.65186,33,Doctor
4794,CUS_0xad94,2023-09-01,160,117,150,135,-21,56,181,-66,99,-11,21,8,241,29,122,248,-29,257,142,215,32019.26,2610.2717,4,3,15.0,2.0,"Credit-Builder Loan, and Auto Loan",20,11,9.38,7.0,Standard,1697.41,31.744299,14,Yes,47.777695,100.070366,Low_spent_Medium_value_payments,393.1791,28,Mechanic
4795,CUS_0xadc8,2023-09-01,164,120,112,245,217,138,226,224,258,22,15,-21,13,-202,-14,-59,161,115,141,-113,18884776.0,6605.371,8,7,9.0,3.0,"Not Specified, Debt Consolidation Loan, and Not Specified",8,14,10.17,2.0,Unknown,1000.76,31.424326,22,Yes,744.0375,124.42858,High_spent_Large_value_payments,690.7574,30,Mechanic
4796,CUS_0xadef,2023-09-01,-49,176,-65,152,165,135,168,125,287,21,71,244,193,-62,71,168,113,-107,139,172,34797.74,2911.8118,6,4,7.0,3.0,"Personal Loan, Payday Loan, and Personal Loan",26,10,5.08,3.0,Standard,874.86,30.466404,31,Yes,56.27408,298.31284,Low_spent_Medium_value_payments,216.59424,27,Lawyer
4797,CUS_0xae25,2023-09-01,92,135,156,-14,125,38,-18,175,202,-140,243,198,129,-15,103,33,213,1,132,101,98227.08,8441.59,6,4,17.0,3.0,"Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",5,10,2.92,2.0,Standard,1472.89,28.656267,29,No,154.80095,326.92184,High_spent_Medium_value_payments,612.4362,28,Architect
4798,CUS_0xaeb8,2023-09-01,127,177,147,56,33,341,-140,-30,73,47,102,120,40,25,154,168,48,133,177,271,67426.82,5810.902,4,6,5.0,5.0,"Not Specified, Not Specified, Home Equity Loan, Auto Loan, and Not Specified",19,10,9.88,7.0,Standard,671.39,32.17709,13,Yes,196.57083,730.6773,Low_spent_Small_value_payments,508.959,42,Musician
4799,CUS_0xaeec,2023-09-01,107,100,192,66,-35,259,59,145,155,286,107,3,102,212,76,143,-89,92,-10,125,7207.44,625.62,9,5,15.0,6.0,"Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, and Credit-Builder Loan",17,9,15.11,10.0,Standard,2251.64,28.003105,7,NM,35.07605,29.331839,Low_spent_Small_value_payments,288.1541,46,Media_Manager
4800,CUS_0xaff6,2023-09-01,-20,92,93,90,24,144,199,4,104,52,114,23,-45,1,88,-52,23,175,285,206,32876.7,2541.725,7,4,20.0,1.0,Not Specified,11,10,14.28,3.0,Standard,807.3,34.80667,17,Yes,23.794304,54.034676,High_spent_Small_value_payments,409.02524,56,Mechanic
4801,CUS_0xb24d,2023-09-01,83,199,206,101,18,8,135,213,133,306,36,95,89,56,-53,32,100,116,-28,9,42870.21,3523.5176,6,6,25.0,6.0,"Mortgage Loan, Student Loan, Mortgage Loan, Student Loan, Payday Loan, and Debt Consolidation Loan",45,17,28.89,7.0,Unknown,2757.48,32.881474,6,Yes,122.48267,317.4039,Unknown,202.4652,19,Musician
4802,CUS_0xb322,2023-09-01,203,7,-37,1,235,130,230,175,148,158,96,191,284,-58,130,74,262,162,136,208,22144.945,1752.4121,3,2,7.0,4.0,"Payday Loan, Debt Consolidation Loan, Auto Loan, and Not Specified",4,2,6.65,4.0,Unknown,586.19,35.559933,22,No,42.567642,47.71878,Low_spent_Small_value_payments,281.15912,39,Accountant
